5.000000000	-0.859500000	0.622000000	0.179881560	0.118392800
4.990000000	-0.863500000	0.624125000	0.177889687	0.117258905
4.980000000	-0.921000000	0.644500000	0.180925953	0.116562048
4.970000000	-0.920000000	0.644750000	0.184867758	0.117442606
4.960000000	-0.924000000	0.647875000	0.185065036	0.116286681
4.950000000	-0.933000000	0.647250000	0.185044138	0.118438333
4.940000000	-0.900000000	0.642125000	0.184235113	0.115071242
4.930000000	-0.906500000	0.647500000	0.187823484	0.113990872
4.920000000	-0.880500000	0.632500000	0.182715274	0.116925813
4.910000000	-0.904000000	0.646000000	0.188282610	0.114610183
4.900000000	-0.912000000	0.631750000	0.185631987	0.124401582
4.890000000	-0.925000000	0.651375000	0.187750135	0.115049578
4.880000000	-0.941000000	0.653500000	0.186864922	0.116547336
4.870000000	-0.965500000	0.661875000	0.192067218	0.117440644
4.860000000	-1.010000000	0.676875000	0.186946434	0.114631880
4.850000000	-0.939500000	0.655500000	0.193574620	0.116964742
4.840000000	-0.933500000	0.649500000	0.195269748	0.120268388
4.830000000	-0.947000000	0.655125000	0.188468552	0.117183217
4.820000000	-0.890500000	0.641250000	0.194213211	0.116845176
4.810000000	-0.913000000	0.649375000	0.191636620	0.115176390
4.800000000	-0.960000000	0.655750000	0.191388889	0.120305781
4.790000000	-0.944000000	0.653625000	0.204821980	0.122515123
4.780000000	-0.950000000	0.656875000	0.192836260	0.117952079
4.770000000	-0.906500000	0.639125000	0.200986731	0.123443802
4.760000000	-0.960000000	0.653750000	0.196031354	0.123097426
4.750000000	-0.946500000	0.649500000	0.196279269	0.123284000
4.740000000	-0.932000000	0.645875000	0.200711424	0.124078468
4.730000000	-0.964500000	0.653500000	0.198944214	0.125105920
4.720000000	-0.945500000	0.654250000	0.201276528	0.121361811
4.710000000	-0.957500000	0.660250000	0.199096425	0.119061518
4.700000000	-0.981500000	0.667000000	0.206004120	0.121371064
4.690000000	-0.971000000	0.663250000	0.206429140	0.121939819
4.680000000	-0.934000000	0.647750000	0.200826211	0.123329006
4.670000000	-1.005000000	0.678625000	0.201747910	0.116728573
4.660000000	-0.957000000	0.658750000	0.205594319	0.121929989
4.650000000	-0.943000000	0.655875000	0.211770332	0.122809019
4.640000000	-0.941000000	0.653750000	0.207810456	0.122724946
4.630000000	-0.925500000	0.644500000	0.213174433	0.127425270
4.620000000	-0.977000000	0.659000000	0.209791983	0.127245887
4.610000000	-0.966500000	0.658500000	0.210215038	0.125490456
4.600000000	-1.036000000	0.687500000	0.209584877	0.119103261
4.590000000	-0.992500000	0.670125000	0.211493917	0.123089311
4.580000000	-0.981000000	0.660625000	0.210072081	0.127084812
4.570000000	-0.995500000	0.674625000	0.209908546	0.119972525
4.560000000	-0.970500000	0.661750000	0.215668234	0.125624507
4.550000000	-0.944000000	0.650750000	0.217725202	0.128373132
4.540000000	-1.013500000	0.678375000	0.217317967	0.123233356
4.530000000	-0.981500000	0.667625000	0.212399602	0.122816211
4.520000000	-1.006000000	0.674625000	0.215358290	0.123843902
4.510000000	-1.035500000	0.690250000	0.214500371	0.118230543
4.500000000	-0.969500000	0.659250000	0.219470568	0.128346167
4.490000000	-1.016500000	0.674500000	0.220182985	0.127661247
4.480000000	-1.036000000	0.682750000	0.218970026	0.125426283
4.470000000	-1.031000000	0.681000000	0.221219064	0.126276510
4.460000000	-1.070000000	0.696125000	0.216996119	0.122172632
4.450000000	-0.961500000	0.655875000	0.225530665	0.130800435
4.440000000	-1.032000000	0.686125000	0.229887184	0.124927914
4.430000000	-1.004500000	0.673000000	0.221754964	0.126587810
4.420000000	-0.980500000	0.664500000	0.226780727	0.129017873
4.410000000	-1.022500000	0.680125000	0.227784462	0.126863931
4.400000000	-1.035000000	0.681375000	0.227432851	0.128673281
4.390000000	-1.037500000	0.690500000	0.228017445	0.122172893
4.380000000	-1.070000000	0.695250000	0.226663331	0.125573002
4.370000000	-1.053500000	0.688375000	0.230223282	0.128217263
4.360000000	-1.076500000	0.694500000	0.232334768	0.129284174
4.350000000	-1.042500000	0.687625000	0.226649491	0.125272974
4.340000000	-1.012500000	0.670750000	0.235265933	0.133958007
4.330000000	-1.037500000	0.682250000	0.235660492	0.130863684
4.320000000	-1.054000000	0.690500000	0.229570473	0.126467361
4.310000000	-1.038500000	0.681250000	0.233099036	0.131228248
4.300000000	-1.094500000	0.703125000	0.233438561	0.126793241
4.290000000	-1.085000000	0.706125000	0.229247831	0.120815836
4.280000000	-1.070500000	0.699625000	0.235616593	0.124497532
4.270000000	-1.085500000	0.704625000	0.241473326	0.125471765
4.260000000	-1.064000000	0.693750000	0.239349335	0.128836561
4.250000000	-1.021000000	0.673250000	0.243500955	0.136338294
4.240000000	-1.051500000	0.691000000	0.243268901	0.129145283
4.230000000	-1.044500000	0.691375000	0.245464905	0.127719252
4.220000000	-1.055500000	0.690250000	0.248628681	0.132161078
4.210000000	-1.056000000	0.691875000	0.241674105	0.129094047
4.200000000	-1.091500000	0.702250000	0.246174093	0.130209464
4.190000000	-1.117000000	0.716375000	0.242493720	0.123264305
4.180000000	-1.082000000	0.699000000	0.246165610	0.130644976
4.170000000	-1.083000000	0.699250000	0.250990229	0.131941906
4.160000000	-1.106000000	0.710000000	0.248419933	0.127668269
4.150000000	-1.086000000	0.706625000	0.252832980	0.126740828
4.140000000	-1.097500000	0.701500000	0.258230939	0.135529227
4.130000000	-1.101500000	0.705500000	0.247570836	0.130285472
4.120000000	-1.095000000	0.703750000	0.255673249	0.132267900
4.110000000	-1.118500000	0.713375000	0.254310062	0.129351445
4.100000000	-1.130000000	0.714000000	0.250588935	0.130808780
4.090000000	-1.104000000	0.700750000	0.256140028	0.137358863
4.080000000	-1.098500000	0.711125000	0.258145365	0.127194838
4.070000000	-1.122500000	0.711250000	0.256685824	0.132922297
4.060000000	-1.127500000	0.717125000	0.258619173	0.129353925
4.050000000	-1.163000000	0.724500000	0.258358421	0.131826914
4.040000000	-1.098500000	0.705000000	0.265243052	0.134504950
4.030000000	-1.132500000	0.715375000	0.263148902	0.133425419
4.020000000	-1.160000000	0.722375000	0.259993565	0.133444636
4.010000000	-1.168000000	0.724375000	0.261136684	0.134008339
4.000000000	-1.148000000	0.717750000	0.263024000	0.135334937
3.990000000	-1.178000000	0.731125000	0.260881778	0.130219283
3.980000000	-1.156500000	0.721125000	0.264010442	0.134714808
3.970000000	-1.159000000	0.729500000	0.268187477	0.128417884
3.960000000	-1.180000000	0.727875000	0.258545046	0.133343924
3.950000000	-1.189500000	0.737125000	0.264083256	0.128313149
3.940000000	-1.173500000	0.727125000	0.265891353	0.134113436
3.930000000	-1.149000000	0.721125000	0.270328458	0.134265887
3.920000000	-1.166500000	0.724500000	0.269230984	0.135560969
3.910000000	-1.153000000	0.722875000	0.277494522	0.135436557
3.900000000	-1.161000000	0.725125000	0.270895201	0.133852548
3.890000000	-1.132000000	0.713000000	0.281408661	0.140108997
3.880000000	-1.151500000	0.716875000	0.272358314	0.139590448
3.870000000	-1.164500000	0.725000000	0.280682852	0.137338501
3.860000000	-1.147500000	0.717125000	0.279804491	0.140071745
3.850000000	-1.176500000	0.728500000	0.280883184	0.137311948
3.840000000	-1.232000000	0.747250000	0.275112847	0.132804622
3.830000000	-1.177500000	0.729375000	0.281546333	0.136892542
3.820000000	-1.197000000	0.734875000	0.283213454	0.137325900
3.810000000	-1.217500000	0.742000000	0.281809508	0.135628346
3.800000000	-1.171500000	0.727375000	0.283265305	0.137619062
3.790000000	-1.211500000	0.741625000	0.282723665	0.134490617
3.780000000	-1.214000000	0.740750000	0.287283111	0.137211045
3.770000000	-1.221500000	0.749125000	0.282261256	0.129442158
3.760000000	-1.221500000	0.743500000	0.285462243	0.136125266
3.750000000	-1.237000000	0.756000000	0.284396373	0.127161600
3.740000000	-1.217000000	0.736875000	0.287943893	0.142329128
3.730000000	-1.256500000	0.756875000	0.281237628	0.131316605
3.720000000	-1.233000000	0.745375000	0.290123425	0.138686677
3.710000000	-1.297500000	0.771000000	0.275933406	0.127017790
3.700000000	-1.238500000	0.752625000	0.293095033	0.133235794
3.690000000	-1.229000000	0.750000000	0.298340641	0.134417344
3.680000000	-1.289000000	0.765000000	0.285467569	0.133315217
3.670000000	-1.266000000	0.753750000	0.292004247	0.140175409
3.660000000	-1.267500000	0.757125000	0.293363119	0.137239600
3.650000000	-1.198500000	0.734125000	0.304026346	0.143559435
3.640000000	-1.220000000	0.752875000	0.309020650	0.130897510
3.630000000	-1.267500000	0.766500000	0.297017887	0.127523691
3.620000000	-1.266000000	0.761250000	0.300736852	0.133838052
3.610000000	-1.272000000	0.763375000	0.297117425	0.132488764
3.600000000	-1.272000000	0.760375000	0.301239506	0.136824844
3.590000000	-1.270500000	0.762125000	0.299448251	0.133958757
3.580000000	-1.283500000	0.768000000	0.303245139	0.132179888
3.570000000	-1.265000000	0.758625000	0.313152712	0.139272391
3.560000000	-1.273000000	0.765875000	0.307243719	0.132160657
3.550000000	-1.271500000	0.762000000	0.311140726	0.137020845
3.540000000	-1.317500000	0.777250000	0.302337690	0.132070551
3.530000000	-1.292500000	0.764875000	0.307022366	0.139550974
3.520000000	-1.332000000	0.782875000	0.296931818	0.128885494
3.510000000	-1.289000000	0.765500000	0.313139991	0.139042450
3.500000000	-1.345000000	0.783625000	0.297461224	0.132422125
3.490000000	-1.342000000	0.783000000	0.302472393	0.133279083
3.480000000	-1.284000000	0.761250000	0.318187343	0.143532687
3.470000000	-1.329000000	0.778625000	0.308202543	0.135510789
3.460000000	-1.308000000	0.771500000	0.317129206	0.139060983
3.450000000	-1.356000000	0.785375000	0.304226507	0.135505634
3.440000000	-1.379500000	0.794875000	0.299479364	0.130652598
3.430000000	-1.318500000	0.775000000	0.317744392	0.138483965
3.420000000	-1.338000000	0.782625000	0.319331076	0.136035800
3.410000000	-1.370000000	0.795250000	0.317541129	0.130735997
3.400000000	-1.330000000	0.775125000	0.320103806	0.142786746
3.390000000	-1.342500000	0.781500000	0.321157578	0.139389676
3.380000000	-1.356500000	0.793125000	0.321034890	0.129455899
3.370000000	-1.351000000	0.783375000	0.326426754	0.141111109
3.360000000	-1.395000000	0.798750000	0.312491142	0.133926711
3.350000000	-1.358000000	0.785250000	0.327854221	0.141501418
3.340000000	-1.340500000	0.785000000	0.332051974	0.136556886
3.330000000	-1.394000000	0.799250000	0.316267258	0.133723048
3.320000000	-1.370000000	0.793250000	0.321926259	0.134192093
3.310000000	-1.353000000	0.787125000	0.326901361	0.137156174
3.300000000	-1.358500000	0.788750000	0.333325161	0.138331439
3.290000000	-1.421500000	0.808625000	0.318673238	0.131687671
3.280000000	-1.374500000	0.788125000	0.331554785	0.144568883
3.270000000	-1.444000000	0.815375000	0.311557763	0.129328574
3.260000000	-1.394000000	0.795125000	0.328489593	0.141826668
3.250000000	-1.400500000	0.803875000	0.330830675	0.132889212
3.240000000	-1.455000000	0.818250000	0.310537647	0.129280170
3.230000000	-1.442000000	0.815625000	0.320768339	0.130115615
3.220000000	-1.480500000	0.830875000	0.302117877	0.119359297
3.210000000	-1.415000000	0.807500000	0.335313128	0.134197819
3.200000000	-1.403500000	0.805625000	0.344213965	0.134257324
3.190000000	-1.444500000	0.815750000	0.321702715	0.131099608
3.180000000	-1.409500000	0.802000000	0.337134508	0.140152201
3.170000000	-1.420000000	0.808250000	0.344555125	0.136885726
3.160000000	-1.444000000	0.811375000	0.336029482	0.140010265
3.150000000	-1.492500000	0.837750000	0.315825145	0.116571349
3.140000000	-1.452500000	0.820125000	0.330741105	0.129722910
3.130000000	-1.414500000	0.812625000	0.353658708	0.130291514
3.120000000	-1.430000000	0.813750000	0.352194280	0.134372997
3.110000000	-1.440500000	0.811375000	0.349028546	0.141296604
3.100000000	-1.433000000	0.811125000	0.349848491	0.138888690
3.090000000	-1.448500000	0.819375000	0.346392581	0.132281048
3.080000000	-1.438000000	0.811000000	0.355100354	0.142083117
3.070000000	-1.414500000	0.805250000	0.370164034	0.144068322
3.060000000	-1.483500000	0.828750000	0.335865586	0.130292075
3.050000000	-1.482500000	0.833625000	0.340206934	0.123287684
3.040000000	-1.479500000	0.825625000	0.348891859	0.135895868
3.030000000	-1.426500000	0.802250000	0.369505277	0.153161634
3.020000000	-1.512000000	0.838250000	0.335009868	0.127267467
3.010000000	-1.469000000	0.824125000	0.354097195	0.134891009
3.000000000	-1.480500000	0.828000000	0.351608778	0.133221333
2.990000000	-1.495500000	0.832875000	0.357257637	0.132952153
2.980000000	-1.511000000	0.840000000	0.342722850	0.125536913
2.970000000	-1.529500000	0.843500000	0.337212643	0.126778114
2.960000000	-1.521000000	0.843000000	0.345397644	0.125474324
